,player,nation_stats_standard,squad,age_stats_standard,born_stats_standard,playing_time_90s_stats_standard,position_2_stats_standard,position_stats_standard,90s_stats_shooting,standard_gls_stats_shooting,standard_sh_stats_shooting,standard_sot_stats_shooting,standard_sot%_stats_shooting,standard_sh_90_stats_shooting,standard_sot_90_stats_shooting,playing_time_90s_stats_playing_time,playing_time_mp_stats_playing_time,playing_time_min_stats_playing_time,90s_stats_misc,performance_off_stats_misc,performance_crs_stats_misc,performance_int_stats_misc,performance_tklw_stats_misc,90s_stats_passing,total_cmp_stats_passing,total_att_stats_passing,total_cmp%_stats_passing,short_cmp_stats_passing,short_att_stats_passing,short_cmp%_stats_passing,medium_cmp_stats_passing,medium_att_stats_passing,medium_cmp%_stats_passing,long_cmp_stats_passing,long_att_stats_passing,long_cmp%_stats_passing,ast_stats_passing,1_3_stats_passing,ppa_stats_passing,prgp_stats_passing,90s_stats_passing_types,pass_types_tb_stats_passing_types,pass_types_sw_stats_passing_types,pass_types_crs_stats_passing_types,outcomes_cmp_stats_passing_types,outcomes_blocks_stats_passing_types,90s_stats_gca,sca_sca_stats_gca,gca_gca_stats_gca,90s_stats_defense,tackles_tkl_stats_defense,tackles_tklw_stats_defense,tackles_def_3rd_stats_defense,tackles_mid_3rd_stats_defense,tackles_att_3rd_stats_defense,blocks_blocks_stats_defense,blocks_sh_stats_defense,blocks_pass_stats_defense,int_stats_defense,clr_stats_defense,err_stats_defense,90s_stats_possession,touches_touches_stats_possession,touches_mid_3rd_stats_possession,touches_att_3rd_stats_possession,touches_att_pen_stats_possession,take_ons_att_stats_possession,take_ons_succ_stats_possession,carries_carries_stats_possession,carries_prgc_stats_possession,carries_1_3_stats_possession,carries_cpa_stats_possession,carries_mis_stats_possession,carries_dis_stats_possession,receiving_rec_stats_possession,receiving_prgr_stats_possession,performance_recov_stats_misc,aerial_duels_won_stats_misc,aerial_duels_lost_stats_misc,aerial_duels_won%_stats_misc
465,George Honeyman,ENG,Millwall,30,1994,0.0,Not Available,Midfielder,8.1,1.0,10.0,2.0,0.0,0.0,0.0,7.1,9.0,635.0,8.1,2.0,43.0,9.0,18.0,8.1,171.0,255.0,67.1,99.0,111.0,89.2,47.0,76.0,61.8,17.0,41.0,41.5,2.0,18.0,7.0,25.0,8.1,1.0,3.0,43.0,171.0,12.0,8.1,32.0,2.0,8.1,24.0,18.0,9.0,12.0,3.0,7.0,0.0,7.0,9.0,9.0,0.0,8.1,347.0,131.0,171.0,13.0,14.0,4.0,165.0,6.0,4.0,2.0,16.0,10.0,190.0,51.0,30.0,0.0,18.0,0.0
466,Jonny Howson,ENG,Middlesbrough,36,1988,0.0,Not Available,Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,Tom Ince,ENG,Watford,32,1992,0.0,Forward,Midfielder,1.3,0.0,1.0,0.0,0.0,0.0,0.0,8.2,9.0,737.0,1.3,0.0,1.0,1.0,2.0,1.3,32.0,38.0,84.2,18.0,21.0,85.7,11.0,13.0,84.6,1.0,1.0,100.0,0.0,5.0,1.0,6.0,1.3,0.0,0.0,1.0,32.0,0.0,1.3,2.0,0.0,1.3,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.3,47.0,23.0,15.0,1.0,1.0,0.0,26.0,4.0,3.0,0.0,0.0,1.0,30.0,2.0,2.0,2.0,0.0,100.0
468,Svante Ingelsson,SWE,Sheffield Weds,26,1998,0.0,Not Available,Midfielder,3.9,0.0,6.0,3.0,0.0,0.0,0.0,9.0,9.0,810.0,3.9,1.0,18.0,2.0,5.0,3.9,93.0,146.0,63.7,47.0,54.0,87.0,25.0,40.0,62.5,17.0,38.0,44.7,1.0,6.0,2.0,8.0,3.9,1.0,0.0,18.0,93.0,5.0,3.9,12.0,1.0,3.9,11.0,5.0,4.0,7.0,0.0,4.0,0.0,4.0,2.0,3.0,0.0,3.9,185.0,79.0,81.0,17.0,7.0,3.0,78.0,9.0,6.0,3.0,7.0,7.0,106.0,27.0,24.0,3.0,7.0,30.0
469,Wilson Isidor,FRA,Sunderland,24,2000,0.0,Not Available,Forward,3.2,2.0,10.0,3.0,0.0,0.0,0.0,6.8,9.0,616.0,3.2,3.0,4.0,0.0,2.0,3.2,28.0,37.0,75.7,17.0,20.0,85.0,9.0,12.0,75.0,2.0,2.0,100.0,0.0,3.0,1.0,2.0,3.2,0.0,0.0,4.0,28.0,3.0,3.2,4.0,0.0,3.2,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,3.2,65.0,24.0,36.0,21.0,4.0,1.0,44.0,4.0,2.0,4.0,3.0,4.0,50.0,15.0,5.0,4.0,3.0,57.1
470,Mihailo Ivanović,SRB,Millwall,19,2004,0.0,Midfielder,Forward,1.0,0.0,4.0,3.0,0.0,0.0,0.0,8.4,9.0,752.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,14.0,71.4,5.0,8.0,62.5,5.0,6.0,83.3,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,32.0,15.0,15.0,9.0,1.0,1.0,10.0,1.0,0.0,1.0,4.0,1.0,15.0,3.0,2.0,3.0,12.0,20.0
471,Daniel Jebbison,ENG,Watford,21,2003,0.0,Not Available,Forward,2.2,0.0,3.0,1.0,0.0,0.0,0.0,7.9,9.0,714.0,2.2,4.0,1.0,0.0,0.0,2.2,6.0,19.0,31.6,3.0,10.0,30.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,1.0,6.0,1.0,2.2,1.0,0.0,2.2,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.2,38.0,12.0,24.0,6.0,3.0,0.0,21.0,3.0,0.0,1.0,5.0,5.0,25.0,8.0,4.0,2.0,9.0,18.2
472,Eom Jisung,KOR,Swansea City,22,2002,0.0,Midfielder,Forward,7.1,0.0,16.0,2.0,0.0,0.0,0.0,6.6,9.0,591.0,7.1,0.0,38.0,4.0,7.0,7.1,175.0,240.0,72.9,100.0,111.0,90.1,54.0,74.0,73.0,16.0,32.0,50.0,1.0,5.0,8.0,12.0,7.1,0.0,1.0,38.0,175.0,5.0,7.1,22.0,1.0,7.1,12.0,7.0,4.0,6.0,2.0,10.0,2.0,8.0,4.0,6.0,0.0,7.1,321.0,114.0,168.0,27.0,25.0,13.0,206.0,19.0,8.0,8.0,9.0,5.0,220.0,59.0,23.0,8.0,12.0,40.0
473,Marvin Johnson,ENG,Sheffield Weds,33,1990,0.0,Defender,Midfielder,4.3,0.0,3.0,1.0,0.0,0.0,0.0,5.0,5.0,450.0,4.3,0.0,17.0,6.0,4.0,4.3,112.0,180.0,62.2,52.0,64.0,81.3,43.0,61.0,70.5,14.0,42.0,33.3,0.0,10.0,10.0,19.0,4.3,0.0,2.0,17.0,112.0,5.0,4.3,13.0,0.0,4.3,10.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,4.3,223.0,100.0,60.0,5.0,1.0,1.0,106.0,7.0,4.0,2.0,10.0,1.0,118.0,18.0,21.0,6.0,0.0,100.0
474,Michael Johnston,IRL,West Brom,25,1999,0.0,Midfielder,Forward,1.9,0.0,2.0,1.0,0.0,0.0,0.0,6.9,8.0,624.0,1.9,0.0,10.0,1.0,1.0,1.9,79.0,98.0,80.6,40.0,43.0,93.0,33.0,36.0,91.7,6.0,13.0,46.2,0.0,6.0,3.0,11.0,1.9,2.0,1.0,10.0,79.0,4.0,1.9,12.0,1.0,1.9,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.9,126.0,43.0,78.0,12.0,14.0,3.0,88.0,11.0,5.0,6.0,4.0,2.0,96.0,22.0,7.0,0.0,3.0,0.0
475,Isaiah Jones,GUY,Middlesbrough,25,1999,0.0,Not Available,Forward,5.8,0.0,12.0,3.0,0.0,0.0,0.0,8.5,9.0,765.0,5.8,3.0,8.0,3.0,6.0,5.8,130.0,176.0,73.9,82.0,103.0,79.6,45.0,58.0,77.6,1.0,2.0,50.0,0.0,5.0,12.0,21.0,5.8,2.0,0.0,8.0,130.0,6.0,5.8,22.0,2.0,5.8,12.0,6.0,4.0,5.0,3.0,0.0,0.0,0.0,3.0,12.0,1.0,5.8,241.0,75.0,136.0,33.0,12.0,5.0,138.0,18.0,13.0,14.0,9.0,4.0,159.0,48.0,21.0,4.0,4.0,50.0
476,Mateo Joseph,ESP,Leeds United,20,2003,0.0,Not Available,Forward,7.4,1.0,18.0,9.0,0.0,0.0,0.0,7.1,9.0,637.0,7.4,1.0,4.0,0.0,5.0,7.4,112.0,144.0,77.8,70.0,87.0,80.5,26.0,29.0,89.7,6.0,8.0,75.0,3.0,8.0,7.0,13.0,7.4,1.0,1.0,4.0,112.0,7.0,7.4,12.0,3.0,7.4,7.0,5.0,2.0,3.0,2.0,10.0,0.0,10.0,0.0,7.0,0.0,7.4,234.0,107.0,118.0,31.0,14.0,7.0,130.0,12.0,6.0,6.0,19.0,17.0,154.0,29.0,18.0,7.0,30.0,18.9
477,Abu Kamara,ENG,Norwich City,21,2003,0.0,Not Available,Forward,0.2,0.0,0.0,0.0,0.0,0.0,0.0,7.5,9.0,675.0,0.2,0.0,0.0,1.0,2.0,0.2,7.0,8.0,87.5,3.0,4.0,75.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,7.0,0.0,0.2,1.0,0.0,0.2,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,12.0,5.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0
478,Wilfried Kanga,CIV,Cardiff City,26,1998,0.0,Not Available,Forward,4.3,0.0,8.0,2.0,0.0,0.0,0.0,6.0,9.0,537.0,4.3,4.0,1.0,0.0,0.0,4.3,31.0,50.0,62.0,17.0,26.0,65.4,8.0,12.0,66.7,4.0,5.0,80.0,0.0,2.0,0.0,5.0,4.3,0.0,0.0,1.0,31.0,0.0,4.3,3.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,9.0,0.0,4.3,86.0,38.0,34.0,13.0,4.0,1.0,37.0,3.0,0.0,3.0,5.0,3.0,59.0,17.0,3.0,9.0,16.0,36.0
479,Kaine Kesler-Hayden,ENG,Preston,21,2002,0.0,Defender,Forward,4.5,0.0,4.0,1.0,0.0,0.0,0.0,8.6,9.0,771.0,4.5,0.0,10.0,2.0,5.0,4.5,101.0,138.0,73.2,45.0,54.0,83.3,48.0,62.0,77.4,7.0,15.0,46.7,1.0,9.0,4.0,14.0,4.5,0.0,1.0,10.0,101.0,1.0,4.5,10.0,2.0,4.5,6.0,5.0,3.0,2.0,1.0,5.0,2.0,3.0,2.0,11.0,0.0,4.5,191.0,86.0,60.0,8.0,16.0,9.0,110.0,13.0,5.0,4.0,11.0,6.0,110.0,25.0,15.0,4.0,5.0,44.4
480,Jason Knight,IRL,Bristol City,23,2001,0.0,Not Available,Midfielder,9.0,1.0,9.0,1.0,0.0,0.0,0.0,6.7,9.0,602.0,9.0,0.0,5.0,7.0,5.0,9.0,453.0,551.0,82.2,217.0,258.0,84.1,193.0,217.0,88.9,33.0,48.0,68.8,1.0,61.0,5.0,62.0,9.0,0.0,4.0,5.0,453.0,14.0,9.0,29.0,1.0,9.0,12.0,5.0,5.0,6.0,1.0,3.0,2.0,1.0,7.0,6.0,0.0,9.0,610.0,405.0,128.0,10.0,17.0,5.0,375.0,17.0,14.0,2.0,8.0,3.0,435.0,11.0,58.0,14.0,7.0,66.7
481,Olaf Kobacki,POL,Sheffield Weds,23,2001,0.0,Not Available,Forward,2.6,0.0,6.0,2.0,0.0,0.0,0.0,8.7,9.0,782.0,2.6,0.0,3.0,2.0,5.0,2.6,49.0,70.0,70.0,35.0,44.0,79.5,11.0,14.0,78.6,0.0,1.0,0.0,0.0,1.0,3.0,8.0,2.6,1.0,0.0,3.0,49.0,5.0,2.6,6.0,0.0,2.6,9.0,5.0,5.0,3.0,1.0,4.0,1.0,3.0,2.0,4.0,0.0,2.6,111.0,38.0,52.0,13.0,10.0,5.0,59.0,10.0,5.0,5.0,6.0,5.0,69.0,23.0,8.0,3.0,6.0,33.3
482,Greg Leigh,JAM,Oxford United,30,1994,0.0,Midfielder,Defender,3.3,1.0,2.0,1.0,0.0,0.0,0.0,8.5,9.0,762.0,3.3,0.0,7.0,2.0,2.0,3.3,124.0,180.0,68.9,64.0,66.0,97.0,44.0,75.0,58.7,14.0,30.0,46.7,0.0,8.0,2.0,8.0,3.3,0.0,1.0,7.0,124.0,0.0,3.3,4.0,0.0,3.3,4.0,2.0,3.0,1.0,0.0,3.0,0.0,3.0,2.0,12.0,0.0,3.3,212.0,99.0,40.0,4.0,1.0,0.0,78.0,6.0,3.0,0.0,2.0,1.0,118.0,11.0,12.0,13.0,12.0,52.0
483,Alfie Lloyd,ENG,QPR,21,2003,0.0,Midfielder,Forward,2.1,1.0,7.0,1.0,0.0,0.0,0.0,9.0,9.0,810.0,2.1,0.0,1.0,0.0,1.0,2.1,31.0,42.0,73.8,22.0,28.0,78.6,6.0,8.0,75.0,2.0,3.0,66.7,0.0,1.0,0.0,1.0,2.1,0.0,0.0,1.0,31.0,1.0,2.1,4.0,0.0,2.1,3.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.1,87.0,33.0,49.0,10.0,16.0,3.0,45.0,8.0,7.0,2.0,13.0,1.0,50.0,13.0,3.0,4.0,7.0,36.4
484,Jamal Lowe,JAM,Sheffield Weds,30,1994,0.0,Midfielder,Forward,4.1,1.0,11.0,3.0,0.0,0.0,0.0,9.0,9.0,810.0,4.1,3.0,0.0,2.0,6.0,4.1,53.0,64.0,82.8,36.0,42.0,85.7,13.0,16.0,81.3,1.0,1.0,100.0,1.0,3.0,2.0,7.0,4.1,0.0,0.0,0.0,53.0,2.0,4.1,9.0,1.0,4.1,7.0,6.0,0.0,2.0,5.0,2.0,0.0,2.0,2.0,5.0,0.0,4.1,111.0,53.0,47.0,23.0,8.0,3.0,52.0,5.0,4.0,4.0,8.0,8.0,65.0,19.0,12.0,3.0,8.0,27.3
485,Han-Noah Massengo,FRA,Burnley,23,2001,0.0,Not Available,Midfielder,0.8,0.0,1.0,0.0,0.0,0.0,0.0,5.7,9.0,511.0,0.8,0.0,2.0,1.0,0.0,0.8,43.0,49.0,87.8,21.0,21.0,100.0,18.0,22.0,81.8,1.0,2.0,50.0,1.0,3.0,1.0,2.0,0.8,0.0,0.0,2.0,43.0,1.0,0.8,1.0,1.0,0.8,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,5.0,0.0,0.8,62.0,32.0,8.0,1.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,4.0,0.0,3.0,0.0
486,Fally Mayulu,FRA,Bristol City,22,2002,0.0,Not Available,Forward,2.2,2.0,10.0,4.0,0.0,0.0,0.0,8.2,9.0,735.0,2.2,2.0,0.0,0.0,1.0,2.2,26.0,44.0,59.1,19.0,25.0,76.0,6.0,9.0,66.7,0.0,2.0,0.0,0.0,2.0,0.0,3.0,2.2,0.0,0.0,0.0,26.0,2.0,2.2,2.0,1.0,2.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.2,70.0,27.0,38.0,11.0,3.0,2.0,31.0,2.0,3.0,3.0,5.0,3.0,49.0,17.0,7.0,5.0,13.0,27.8
487,Riley McGree,AUS,Middlesbrough,25,1998,0.0,Not Available,Forward,3.1,0.0,5.0,1.0,0.0,0.0,0.0,9.0,9.0,810.0,3.1,0.0,7.0,1.0,1.0,3.1,112.0,134.0,83.6,78.0,80.0,97.5,20.0,25.0,80.0,9.0,15.0,60.0,2.0,7.0,3.0,15.0,3.1,0.0,0.0,7.0,112.0,4.0,3.1,16.0,2.0,3.1,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,3.1,163.0,67.0,78.0,9.0,7.0,3.0,82.0,6.0,3.0,1.0,6.0,4.0,119.0,15.0,15.0,0.0,2.0,0.0
488,Anis Mehmeti,ALB,Bristol City,23,2001,0.0,Not Available,Forward,6.0,1.0,22.0,7.0,0.0,0.0,0.0,9.0,9.0,810.0,6.0,2.0,18.0,3.0,5.0,6.0,109.0,149.0,73.2,66.0,82.0,80.5,33.0,49.0,67.3,8.0,13.0,61.5,0.0,9.0,2.0,18.0,6.0,1.0,1.0,18.0,109.0,1.0,6.0,23.0,0.0,6.0,5.0,5.0,3.0,1.0,1.0,7.0,1.0,6.0,3.0,1.0,0.0,6.0,222.0,86.0,119.0,44.0,22.0,7.0,134.0,22.0,6.0,14.0,10.0,8.0,162.0,47.0,16.0,4.0,5.0,44.4
489,Hannibal Mejbri,TUN,Burnley,21,2003,0.0,Not Available,Midfielder,4.8,0.0,6.0,1.0,0.0,0.0,0.0,5.8,9.0,519.0,4.8,1.0,9.0,2.0,7.0,4.8,138.0,174.0,79.3,70.0,75.0,93.3,57.0,71.0,80.3,9.0,18.0,50.0,0.0,9.0,3.0,22.0,4.8,0.0,2.0,9.0,138.0,2.0,4.8,15.0,0.0,4.8,7.0,7.0,1.0,2.0,4.0,8.0,0.0,8.0,2.0,1.0,0.0,4.8,229.0,114.0,86.0,11.0,8.0,6.0,124.0,7.0,4.0,1.0,12.0,14.0,152.0,12.0,18.0,6.0,5.0,54.5
490,Nathaniel Mendez-Laing,GUA,Derby County,32,1992,0.0,Not Available,Forward,6.8,0.0,12.0,1.0,0.0,0.0,0.0,7.4,9.0,669.0,6.8,2.0,53.0,9.0,11.0,6.8,159.0,251.0,63.3,64.0,80.0,80.0,63.0,87.0,72.4,25.0,59.0,42.4,3.0,9.0,9.0,21.0,6.8,0.0,0.0,53.0,159.0,13.0,6.8,27.0,4.0,6.8,14.0,11.0,5.0,5.0,4.0,9.0,0.0,9.0,9.0,10.0,0.0,6.8,336.0,137.0,147.0,14.0,21.0,8.0,165.0,19.0,11.0,9.0,11.0,6.0,207.0,40.0,22.0,6.0,4.0,60.0
491,Ryan Mmaee,MAR,Stoke City,26,1997,0.0,Not Available,Forward,1.2,0.0,1.0,0.0,0.0,0.0,0.0,7.3,8.0,660.0,1.2,0.0,0.0,0.0,0.0,1.2,13.0,19.0,68.4,7.0,10.0,70.0,4.0,6.0,66.7,1.0,1.0,100.0,0.0,1.0,0.0,0.0,1.2,0.0,0.0,0.0,13.0,0.0,1.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.2,28.0,20.0,7.0,1.0,1.0,0.0,17.0,0.0,0.0,0.0,4.0,1.0,22.0,0.0,3.0,3.0,1.0,75.0
492,Aidan Morris,USA,Middlesbrough,22,2001,0.0,Not Available,Midfielder,7.8,0.0,12.0,1.0,0.0,0.0,0.0,4.5,7.0,406.0,7.8,0.0,3.0,5.0,8.0,7.8,502.0,536.0,93.7,246.0,261.0,94.3,198.0,206.0,96.1,45.0,51.0,88.2,0.0,55.0,2.0,47.0,7.8,1.0,1.0,3.0,502.0,4.0,7.8,21.0,0.0,7.8,14.0,8.0,7.0,6.0,1.0,11.0,2.0,9.0,5.0,5.0,0.0,7.8,611.0,377.0,114.0,17.0,9.0,5.0,351.0,4.0,8.0,1.0,7.0,7.0,478.0,17.0,46.0,1.0,3.0,25.0
493,Carlton Morris,ENG,Luton Town,28,1995,0.0,Forward,Midfielder,3.8,2.0,7.0,4.0,0.0,0.0,0.0,7.6,9.0,684.0,3.8,5.0,2.0,0.0,0.0,3.8,61.0,99.0,61.6,37.0,46.0,80.4,21.0,34.0,61.8,2.0,6.0,33.3,0.0,3.0,2.0,9.0,3.8,1.0,0.0,2.0,61.0,6.0,3.8,9.0,0.0,3.8,2.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,7.0,0.0,3.8,147.0,61.0,69.0,22.0,7.0,2.0,76.0,5.0,2.0,3.0,17.0,10.0,118.0,23.0,9.0,13.0,16.0,44.8
494,Alex Mowatt,ENG,West Brom,29,1995,0.0,Not Available,Midfielder,8.5,3.0,7.0,3.0,0.0,0.0,0.0,9.0,9.0,810.0,8.5,0.0,33.0,8.0,14.0,8.5,578.0,658.0,87.8,235.0,248.0,94.8,269.0,287.0,93.7,66.0,106.0,62.3,0.0,75.0,4.0,72.0,8.5,2.0,5.0,33.0,578.0,7.0,8.5,22.0,0.0,8.5,22.0,14.0,9.0,5.0,8.0,13.0,7.0,6.0,8.0,9.0,1.0,8.5,726.0,438.0,127.0,2.0,6.0,1.0,466.0,19.0,17.0,0.0,2.0,4.0,525.0,13.0,54.0,3.0,4.0,42.9
495,Josh Murphy,ENG,Portsmouth,29,1995,0.0,Midfielder,Forward,4.3,0.0,9.0,1.0,0.0,0.0,0.0,5.3,8.0,478.0,4.3,0.0,23.0,3.0,4.0,4.3,67.0,120.0,55.8,25.0,35.0,71.4,35.0,45.0,77.8,7.0,19.0,36.8,2.0,5.0,9.0,11.0,4.3,1.0,1.0,23.0,67.0,16.0,4.3,13.0,4.0,4.3,4.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,4.3,172.0,54.0,103.0,21.0,20.0,6.0,112.0,23.0,14.0,12.0,9.0,4.0,113.0,24.0,22.0,3.0,8.0,27.3
496,Marvelous Nakamba,ZIM,Luton Town,30,1994,0.0,Not Available,Midfielder,2.9,0.0,1.0,0.0,0.0,0.0,0.0,6.1,9.0,548.0,2.9,0.0,1.0,0.0,3.0,2.9,87.0,105.0,82.9,34.0,38.0,89.5,41.0,46.0,89.1,7.0,10.0,70.0,0.0,6.0,1.0,9.0,2.9,0.0,0.0,1.0,87.0,3.0,2.9,4.0,1.0,2.9,7.0,3.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.9,121.0,67.0,21.0,0.0,2.0,0.0,69.0,2.0,1.0,0.0,2.0,1.0,69.0,1.0,17.0,1.0,0.0,100.0
497,Marcelino Núñez,CHI,Norwich City,24,2000,0.0,Not Available,Midfielder,8.5,2.0,12.0,4.0,0.0,0.0,0.0,7.8,8.0,699.0,8.5,0.0,52.0,4.0,8.0,8.5,481.0,593.0,81.1,212.0,231.0,91.8,211.0,233.0,90.6,53.0,109.0,48.6,0.0,53.0,8.0,51.0,8.5,0.0,9.0,52.0,481.0,10.0,8.5,35.0,4.0,8.5,21.0,8.0,8.0,11.0,2.0,13.0,4.0,9.0,4.0,12.0,0.0,8.5,690.0,377.0,149.0,6.0,16.0,7.0,428.0,12.0,12.0,1.0,12.0,8.0,500.0,15.0,42.0,1.0,3.0,25.0
498,Callum O'Dowda,IRL,Cardiff City,29,1995,0.0,Forward,Defender,6.7,0.0,4.0,2.0,0.0,0.0,0.0,5.0,6.0,451.0,6.7,1.0,22.0,6.0,12.0,6.7,215.0,302.0,71.2,114.0,134.0,85.1,88.0,128.0,68.8,8.0,21.0,38.1,0.0,11.0,7.0,14.0,6.7,0.0,0.0,22.0,215.0,8.0,6.7,10.0,0.0,6.7,17.0,12.0,8.0,7.0,2.0,8.0,0.0,8.0,6.0,14.0,0.0,6.7,381.0,172.0,130.0,14.0,12.0,4.0,170.0,14.0,14.0,3.0,17.0,5.0,220.0,33.0,19.0,16.0,7.0,69.6
499,Mark O'Mahony,IRL,Portsmouth,19,2005,0.0,Not Available,Forward,3.1,2.0,7.0,2.0,0.0,0.0,0.0,4.8,7.0,428.0,3.1,4.0,0.0,1.0,0.0,3.1,15.0,24.0,62.5,10.0,14.0,71.4,5.0,8.0,62.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.1,1.0,0.0,0.0,15.0,0.0,3.1,2.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,5.0,0.0,3.1,49.0,13.0,30.0,10.0,0.0,0.0,25.0,1.0,0.0,0.0,5.0,3.0,34.0,9.0,2.0,5.0,21.0,19.2
500,Wilson Odobert,FRA,Burnley,19,2004,0.0,Not Available,Midfielder,1.0,1.0,3.0,1.0,0.0,0.0,0.0,5.5,7.0,494.0,1.0,0.0,0.0,0.0,1.0,1.0,19.0,20.0,95.0,12.0,12.0,100.0,6.0,6.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,19.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,35.0,12.0,17.0,6.0,4.0,0.0,19.0,3.0,2.0,2.0,1.0,4.0,25.0,7.0,1.0,0.0,0.0,0.0
501,Chiedozie Ogbene,IRL,Luton Town,27,1997,0.0,Midfielder,Defender,2.7,0.0,0.0,0.0,0.0,0.0,0.0,8.3,9.0,747.0,2.7,1.0,9.0,1.0,1.0,2.7,76.0,99.0,76.8,39.0,46.0,84.8,30.0,35.0,85.7,6.0,13.0,46.2,0.0,5.0,3.0,6.0,2.7,0.0,0.0,9.0,76.0,4.0,2.7,6.0,0.0,2.7,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.7,117.0,49.0,53.0,4.0,9.0,2.0,67.0,11.0,10.0,3.0,3.0,1.0,74.0,18.0,13.0,2.0,2.0,50.0
502,David Ozoh,ENG,Derby County,19,2005,0.0,Not Available,Midfielder,4.3,1.0,3.0,2.0,0.0,0.0,0.0,5.4,9.0,485.0,4.3,0.0,0.0,7.0,11.0,4.3,96.0,102.0,94.1,42.0,42.0,100.0,50.0,52.0,96.2,4.0,7.0,57.1,0.0,11.0,0.0,9.0,4.3,2.0,0.0,0.0,96.0,0.0,4.3,4.0,2.0,4.3,19.0,11.0,15.0,3.0,1.0,6.0,0.0,6.0,7.0,6.0,1.0,4.3,154.0,71.0,24.0,6.0,8.0,6.0,90.0,5.0,2.0,0.0,8.0,9.0,81.0,2.0,19.0,2.0,0.0,100.0
503,Kasey Palmer,JAM,Hull City,27,1996,0.0,Not Available,Midfielder,2.2,1.0,4.0,1.0,0.0,0.0,0.0,5.3,6.0,481.0,2.2,0.0,3.0,1.0,2.0,2.2,76.0,94.0,80.9,43.0,48.0,89.6,26.0,32.0,81.3,5.0,9.0,55.6,0.0,5.0,4.0,11.0,2.2,3.0,1.0,3.0,76.0,2.0,2.2,8.0,2.0,2.2,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.2,115.0,49.0,58.0,5.0,4.0,1.0,64.0,2.0,1.0,1.0,4.0,0.0,85.0,10.0,4.0,3.0,1.0,75.0
